"TCGA-OR-A5J1-01A-11D-A29J-05" "TCGA-OR-A5J2-01A-11D-A29J-05" "TCGA-OR-A5J3-01A-11D-A29J-05" "TCGA-OR-A5J5-01A-11D-A29J-05" "TCGA-OR-A5J6-01A-31D-A29J-05" "TCGA-OR-A5J7-01A-11D-A29J-05" "TCGA-OR-A5J8-01A-11D-A29J-05" "TCGA-OR-A5J9-01A-11D-A29J-05" "TCGA-OR-A5JA-01A-11D-A29J-05" "TCGA-OR-A5JB-01A-11D-A29J-05" "TCGA-OR-A5JC-01A-11D-A29J-05" "TCGA-OR-A5JD-01A-11D-A29J-05" "TCGA-OR-A5JE-01A-11D-A29J-05" "TCGA-OR-A5JF-01A-11D-A29J-05" "TCGA-OR-A5JG-01A-11D-A29J-05" "TCGA-OR-A5JI-01A-11D-A29J-05" "TCGA-OR-A5JJ-01A-11D-A29J-05" "TCGA-OR-A5JK-01A-11D-A29J-05" "TCGA-OR-A5JL-01A-11D-A29J-05" "TCGA-OR-A5JM-01A-11D-A29J-05" "TCGA-OR-A5JO-01A-11D-A29J-05" "TCGA-OR-A5JP-01A-11D-A29J-05" "TCGA-OR-A5JQ-01A-11D-A29J-05" "TCGA-OR-A5JR-01A-11D-A29J-05" "TCGA-OR-A5JS-01A-11D-A29J-05" "TCGA-OR-A5JT-01A-11D-A29J-05" "TCGA-OR-A5JV-01A-11D-A29J-05" "TCGA-OR-A5JW-01A-11D-A29J-05" "TCGA-OR-A5JX-01A-11D-A29J-05" "TCGA-OR-A5JY-01A-31D-A29J-05" "TCGA-OR-A5JZ-01A-11D-A29J-05" "TCGA-OR-A5K0-01A-11D-A29J-05" "TCGA-OR-A5K1-01A-11D-A29J-05" "TCGA-OR-A5K2-01A-11D-A29J-05" "TCGA-OR-A5K3-01A-11D-A29J-05" "TCGA-OR-A5K4-01A-11D-A29J-05" "TCGA-OR-A5K5-01A-11D-A29J-05" "TCGA-OR-A5K6-01A-11D-A29J-05" "TCGA-OR-A5K8-01A-11D-A29J-05" "TCGA-OR-A5K9-01A-11D-A29J-05" "TCGA-OR-A5KO-01A-11D-A29J-05" "TCGA-OR-A5KT-01A-11D-A29J-05" "TCGA-OR-A5KU-01A-11D-A29J-05" "TCGA-OR-A5KV-01A-11D-A29J-05" "TCGA-OR-A5KW-01A-11D-A29J-05" "TCGA-OR-A5KY-01A-11D-A29J-05" "TCGA-OR-A5KZ-01A-11D-A29J-05" "TCGA-OR-A5L3-01A-11D-A29J-05" "TCGA-OR-A5L4-01A-11D-A29J-05" "TCGA-OR-A5L5-01A-11D-A29J-05" "TCGA-OR-A5L6-01A-11D-A29J-05" "TCGA-OR-A5L8-01A-11D-A29J-05" "TCGA-OR-A5L9-01A-11D-A29J-05" "TCGA-OR-A5LA-01A-11D-A29J-05" "TCGA-OR-A5LB-01A-11D-A29J-05" "TCGA-OR-A5LC-01A-11D-A29J-05" "TCGA-OR-A5LD-01A-11D-A29J-05" "TCGA-OR-A5LE-01A-11D-A29J-05" "TCGA-OR-A5LG-01A-11D-A29J-05" "TCGA-OR-A5LH-01A-11D-A29J-05" "TCGA-OR-A5LJ-01A-11D-A29J-05" "TCGA-OR-A5LK-01A-11D-A29J-05" "TCGA-OR-A5LL-01A-11D-A29J-05" "TCGA-OR-A5LM-01A-11D-A29J-05" "TCGA-OR-A5LN-01A-11D-A29J-05" "TCGA-OR-A5LO-01A-11D-A29J-05" "TCGA-OR-A5LP-01A-11D-A29J-05" "TCGA-OR-A5LR-01A-11D-A29J-05" "TCGA-OR-A5LS-01A-11D-A29J-05" "TCGA-OR-A5LT-01A-11D-A29J-05" "TCGA-OU-A5PI-01A-12D-A29J-05" "TCGA-P6-A5OG-01A-22D-A29J-05" "TCGA-P7-A5NX-01A-11D-A35E-05" "TCGA-P7-A5NY-01A-12D-A35E-05" "TCGA-P8-A5KC-01A-11D-A35E-05" "TCGA-P8-A5KD-01A-11D-A35E-05" "TCGA-P8-A6RX-01A-11D-A35E-05" "TCGA-P8-A6RY-01A-12D-A35E-05" "TCGA-PA-A5YG-01A-11D-A29J-05" "TCGA-PK-A5H9-01A-11D-A29J-05" "TCGA-PK-A5HA-01A-11D-A29J-05" "TCGA-PK-A5HB-01A-11D-A29J-05" "TCGA-PR-A5PF-01A-11D-A35E-05" "TCGA-PR-A5PG-01A-11D-A35E-05" "TCGA-PR-A5PH-01A-11D-A35E-05" "TCGA-QR-A6GO-01A-11D-A35E-05" "TCGA-QR-A6GR-01A-11D-A35E-05" "TCGA-QR-A6GS-01A-11D-A35E-05" "TCGA-QR-A6GT-01A-11D-A35E-05" "TCGA-QR-A6GU-01A-11D-A35E-05" "TCGA-QR-A6GX-01A-11D-A35E-05" "TCGA-QR-A6GY-01A-11D-A35E-05" "TCGA-QR-A6H0-01A-11D-A35E-05" "TCGA-QR-A6H1-01A-11D-A35E-05" "TCGA-QR-A6H2-01A-11D-A35E-05" "TCGA-QR-A6H3-01A-11D-A35E-05" "TCGA-QR-A6H4-01A-11D-A35E-05" "TCGA-QR-A6H5-01A-11D-A35E-05" "TCGA-QR-A6H6-01A-11D-A35E-05" "TCGA-QR-A6ZZ-01A-11D-A35E-05" "TCGA-QR-A700-01A-11D-A35E-05" "TCGA-QR-A702-01A-11D-A35E-05" "TCGA-QR-A703-01A-11D-A35E-05" "TCGA-QR-A705-01A-11D-A35E-05" "TCGA-QR-A706-01A-11D-A35E-05" "TCGA-QR-A707-01A-11D-A35E-05" "TCGA-QR-A708-01A-11D-A35E-05" "TCGA-QR-A70A-01A-11D-A35E-05" "TCGA-QR-A70C-01A-21D-A35E-05" "TCGA-QR-A70D-01A-11D-A35E-05" "TCGA-QR-A70E-01A-11D-A35E-05" "TCGA-QR-A70G-01B-11D-A35E-05" "TCGA-QR-A70H-01A-12D-A35E-05" "TCGA-QR-A70I-01A-11D-A35E-05" "TCGA-QR-A70J-01A-11D-A35E-05" "TCGA-QR-A70K-01A-12D-A35E-05" "TCGA-QR-A70M-01A-11D-A35E-05" "TCGA-QR-A70N-01A-12D-A35E-05" "TCGA-QR-A70O-01A-11D-A35E-05" "TCGA-QR-A70P-01A-11D-A35E-05" "TCGA-QR-A70Q-01A-13D-A35E-05" "TCGA-QR-A70R-01A-11D-A35E-05" "TCGA-QR-A70T-01A-11D-A35E-05" "TCGA-QR-A70U-01A-11D-A35E-05" "TCGA-QR-A70V-01A-11D-A35E-05" "TCGA-QR-A70W-01A-12D-A35E-05" "TCGA-QR-A70X-01A-11D-A35E-05" "TCGA-QR-A7IN-01A-11D-A35E-05" "TCGA-QR-A7IP-01A-11D-A35E-05" "TCGA-QT-A5XJ-01A-11D-A35E-05" "TCGA-QT-A5XK-01A-11D-A35E-05" "TCGA-QT-A5XL-01A-11D-A35E-05" "TCGA-QT-A5XM-01A-11D-A35E-05" "TCGA-QT-A5XN-01A-11D-A35E-05" "TCGA-QT-A5XO-01A-11D-A35E-05" "TCGA-QT-A5XP-01A-11D-A35E-05" "TCGA-QT-A69Q-01A-11D-A35E-05" "TCGA-QT-A7U0-01A-11D-A35E-05" "TCGA-RM-A68T-01A-11D-A35E-05" "TCGA-RM-A68W-01A-11D-A35E-05" "TCGA-RT-A6Y9-01A-12D-A35E-05" "TCGA-RT-A6YA-01A-12D-A35E-05" "TCGA-RT-A6YC-01A-12D-A35E-05" "TCGA-RW-A67V-01A-11D-A35E-05" "TCGA-RW-A67W-01A-11D-A35E-05" "TCGA-RW-A67X-01A-11D-A35E-05" "TCGA-RW-A67Y-01A-11D-A35E-05" "TCGA-RW-A680-01A-11D-A35E-05" "TCGA-RW-A681-01A-11D-A35E-05" "TCGA-RW-A684-01A-12D-A35E-05" "TCGA-RW-A685-01A-11D-A35E-05" "TCGA-RW-A686-01A-11D-A35E-05" "TCGA-RW-A688-01A-11D-A35E-05" "TCGA-RW-A689-01A-11D-A35E-05" "TCGA-RW-A68A-01A-11D-A35E-05" "TCGA-RW-A68B-01A-11D-A35E-05" "TCGA-RW-A68C-01A-11D-A35E-05" "TCGA-RW-A68D-01A-11D-A35E-05" "TCGA-RW-A68F-01A-11D-A35E-05" "TCGA-RW-A68G-01A-11D-A35E-05" "TCGA-RW-A7CZ-01A-11D-A35E-05" "TCGA-RW-A7D0-01A-11D-A35E-05" "TCGA-RW-A8AZ-01A-11D-A35E-05" "TCGA-RX-A8JQ-01A-11D-A35E-05" "TCGA-S7-A7WL-01A-11D-A35J-05" "TCGA-S7-A7WM-01A-12D-A35J-05" "TCGA-S7-A7WN-01A-12D-A35J-05" "TCGA-S7-A7WO-01A-11D-A35J-05" "TCGA-S7-A7WP-01A-11D-A35J-05" "TCGA-S7-A7WQ-01A-12D-A35J-05" "TCGA-S7-A7WR-01A-11D-A35J-05" "TCGA-S7-A7WT-01A-12D-A35J-05" "TCGA-S7-A7WU-01A-11D-A35J-05" "TCGA-S7-A7WV-01A-11D-A35J-05" "TCGA-S7-A7WW-01A-11D-A35J-05" "TCGA-S7-A7WX-01A-11D-A35J-05" "TCGA-S7-A7X0-01A-12D-A35J-05" "TCGA-S7-A7X1-01A-11D-A35J-05" "TCGA-S7-A7X2-01A-12D-A35J-05" "TCGA-SA-A6C2-01A-11D-A35J-05" "TCGA-SP-A6QC-01A-11D-A35J-05" "TCGA-SP-A6QD-01A-12D-A35J-05" "TCGA-SP-A6QF-01A-12D-A35J-05" "TCGA-SP-A6QG-01A-12D-A35J-05" "TCGA-SP-A6QH-01A-21D-A35J-05" "TCGA-SP-A6QI-01A-12D-A35J-05" "TCGA-SP-A6QJ-01A-11D-A35J-05" "TCGA-SP-A6QK-01A-11D-A35J-05" "TCGA-SQ-A6I4-01A-11D-A35J-05" "TCGA-SQ-A6I6-01A-11D-A35J-05" "TCGA-SR-A6MP-01A-11D-A35J-05" "TCGA-SR-A6MQ-01A-11D-A35J-05" "TCGA-SR-A6MR-01A-11D-A35J-05" "TCGA-SR-A6MS-01A-11D-A35J-05" "TCGA-SR-A6MT-01A-11D-A35J-05" "TCGA-SR-A6MU-01A-11D-A35J-05" "TCGA-SR-A6MV-01A-11D-A35J-05" "TCGA-SR-A6MX-01A-11D-A35J-05" "TCGA-SR-A6MY-01A-11D-A35J-05" "TCGA-SR-A6MZ-01A-11D-A35J-05" "TCGA-SR-A6N0-01A-11D-A35J-05" "TCGA-TT-A6YJ-01A-11D-A35J-05" "TCGA-TT-A6YK-01A-11D-A35J-05" "TCGA-TT-A6YN-01A-12D-A35J-05" "TCGA-TT-A6YO-01A-11D-A35J-05" "TCGA-TT-A6YP-01A-21D-A35J-05" "TCGA-W2-A7H5-01B-11D-A35J-05" "TCGA-W2-A7H7-01A-11D-A35J-05" "TCGA-W2-A7HA-01B-11D-A35J-05" "TCGA-W2-A7HB-01A-11D-A35J-05" "TCGA-W2-A7HC-01A-11D-A35J-05" "TCGA-W2-A7HD-01A-11D-A35J-05" "TCGA-W2-A7HE-01A-11D-A35J-05" "TCGA-W2-A7HF-01A-11D-A35J-05" "TCGA-W2-A7HH-01A-11D-A35J-05" "TCGA-W2-A7UY-01A-11D-A35J-05" "TCGA-WB-A80K-01A-11D-A35J-05" "TCGA-WB-A80L-01A-11D-A35J-05" "TCGA-WB-A80M-01A-11D-A35J-05" "TCGA-WB-A80N-01A-11D-A35J-05" "TCGA-WB-A80O-01A-11D-A35J-05" "TCGA-WB-A80P-01A-11D-A35J-05" "TCGA-WB-A80Q-01A-11D-A35J-05" "TCGA-WB-A80V-01A-12D-A35J-05" "TCGA-WB-A80Y-01A-11D-A35J-05" "TCGA-WB-A814-01A-11D-A35J-05" "TCGA-WB-A815-01A-11D-A35J-05" "TCGA-WB-A816-01A-11D-A35J-05" "TCGA-WB-A817-01A-11D-A35J-05" "TCGA-WB-A818-01A-11D-A35J-05" "TCGA-WB-A819-01A-11D-A35J-05" "TCGA-WB-A81A-01A-11D-A35J-05" "TCGA-WB-A81D-01A-11D-A35J-05" "TCGA-WB-A81E-01A-11D-A35J-05" "TCGA-WB-A81F-01A-11D-A35J-05" "TCGA-WB-A81G-01A-11D-A35J-05" "TCGA-WB-A81H-01A-11D-A35J-05" "TCGA-WB-A81I-01A-11D-A35J-05" "TCGA-WB-A81J-01A-11D-A35J-05" "TCGA-WB-A81K-01A-11D-A35J-05" "TCGA-WB-A81M-01A-11D-A35J-05" "TCGA-WB-A81N-01A-11D-A35J-05" "TCGA-WB-A81P-01A-11D-A35J-05" "TCGA-WB-A81Q-01A-11D-A35J-05" "TCGA-WB-A81R-01A-11D-A35J-05" "TCGA-WB-A81S-01A-11D-A35J-05" "TCGA-WB-A81T-01A-11D-A35J-05" "TCGA-WB-A81V-01A-11D-A35J-05" "TCGA-WB-A81W-01A-11D-A35J-05" "TCGA-WB-A820-01A-11D-A35J-05" "TCGA-WB-A821-01A-11D-A35J-05" "TCGA-WB-A822-01A-11D-A35J-05" "TCGA-XG-A823-01A-11D-A35J-05"
"TCGA-OR-A5J1" 11.9512309773129 0.0669415651015591 0.276478669099298 0.57777305988352 0.0607444049151414 0.53036675561526 0.100296518202299 0.736673651248609 0.537150063622722 0.140287007168696 1.28426840755937 0.12247068394877 1.07822986458674 0.288162159045206 0.419338268798201 0.350450187420411 1.05414583797192 0.181107576585385 0.175499168947373 0.758255454797981 0.0620648720497702 0.974315774807106 0.208318955307965 0.222411669889248 0.525746475992411 0.1544313524186 0.266699683224907 0.513071229262323 0.391614199788111 0.302190289926289 0.158509144399435 0.206189208309272 0.16921608252731 1.21683308026154 0.258001481115162 0.0985458998773729 0.849289714750316 0.392645725494962 0.461551500778801 0.353407925697875 0.40882174313692 0.208560930105536 0.549921484262709 0.736912956112376 0.205291597659691 0.850933578158658 0.304282407512496 0.127888787387679 0.19404404145897 0.16179841255688 0.338926939526909 0.386954994281345 0.180403329307004 0.133039665516156 0.490349766161673 0.390129833503651 0.535931091752694 0.307609668480923 0.170076390119459 0.237847876559586 0.405081074527395 0.308533514247018 0.181457104952609 0.601568283996723 0.167060801296148 0.486181396234975 0.137652934505257 0.173666902140212 0.544982833399819 0.11691811919944 0.450631183801828 0.0637376627966292 0.0635557090677978 0.0157787879036968 0.0343596741045424 0.0169810739099626 0.0704723757554733 0.0381238974776976 0.149959166509278 0.0717207046635417 0.283635893541173 0.234998231470301 0.0166638600452069 0.0192401348113763 0.025034698219861 0.0149204998692492 0.0249697674345986 0.0106368471459678 0.0471064341115331 0.0350576725126833 0.0223216833269709 0.010158245841543 0.0697629906696708 0.0151510919872207 0.0151703376529982 0.0582349137912568 0.010547341794648 0.0206620034120258 0.0540033850126269 0.0279280724783032 0.0325986617299137 0.0189206742146912 0.026274407979464 0.0445345187393558 0.0211192121532389 0.0149343221287298 0.0267763608772707 0.0203111329565857 0.0196194100816319 0.0488424070824446 0.0304951952257075 0.0326568089053759 0.0163170099255628 0.043565018816775 0.0307515918854317 0.014621186370211 0.0146623030646759 0.0195012628232345 0.0211177112002815 0.0674346684912904 0.0481044552832783 0.0151093657085954 0.0258771248367162 0.0206247284578333 0.0217270792550116 0.0134162087536966 0.022684058598326 0.0232957448886458 0.0446244682581617 0.22436265123246 0.015775642781616 0.0280206246809384 0.0182955585211635 0.0242965291753256 0.014036864551115 0.0166510169378163 0.0152869616740523 0.0261305817559392 0.0600493511175152 0.0457074308896759 0.0342185997228519 0.0112921867192433 0.0119896191540718 0.0147540561631692 0.0156775210531621 0.0294800684203374 0.0124117453436622 0.0297304267604514 0.0129984896249731 0.0224878764802973 0.0211589796545438 0.0201300437630115 0.0142663060728729 0.0138709036577291 0.0246557345738695 0.0169578564590961 0.0260851390350907 0.0600057637663088 0.0457827827840311 0.0189794113376411 0.0436410497159564 0.0194183683596884 0.0183690242899033 0.0206868854870587 0.0205439902818035 0.0172087076984648 0.0275178121524342 0.14792601779198 0.0281397828701814 0.0230724238784319 0.0161977974489471 0.0163752596141871 0.0199153763027116 0.0256387304631078 0.0329260517849268 0.0134667377199953 0.0220495916695048 0.0196329980385001 0.0178362924523079 0.0347806313946528 0.0232162489535546 0.0455212392663908 0.0165972958506243 0.0404670399330472 0.0313180964718014 0.0187139174148472 0.0132366954407782 0.0268105601408506 0.0256494550138185 0.014096227970521 0.0234652429330805 0.0234527420389608 0.0250524039237252 0.0150400542862265 0.0328972969066771 0.0249399897464893 0.0192757209230739 0.0538028871135671 0.015375667317898 0.026127334285127 0.0527405040422677 0.023429130025835 0.0257752105145416 0.014040163330937 0.147270724042645 0.0204853047254067 0.0188649397867198 0.0410143110183903 0.0167655744873093 0.0136258201342545 0.0196942701468477 0.0130600366782484 0.0379529716117379 0.0204134803167406 0.0249137411558148 0.0288003381172223 0.0213172802658642 0.0165495558133106 0.0131175998431716 0.0164053205179391 0.0190397762116889 0.0299392871135462 0.0214662744150954 0.0139749179744276 0.0129303815897723 0.0309098101638536 0.0138707501921844 0.0236507024400144 0.0354492305930915 0.0156069767157295 0.0208971253124474 0.0252680960462302 0.0160193904452797 0.0470125204165451 0.0203675781773906 0.0410566083447888 0.0283318968244391 0.0207962463090922 0.0155747439493745 0.0169330670085049 0.00955480558230289 0.0172225149999762 0.0222656074810627 0.0303392502178684 0.0119799418533151 0.0150214942270348 0.020814364971004 0.0197154304384934 0.0124659485161278 0.0325138387667792 0.0212586585766716 0.069462136645375 0.0499428253556782
"TCGA-OR-A5J2" 0.0669415651015591 6.67270122189788 0.218214670551315 0.0818391812811971 0.246350534896992 0.0311650939966019 0.125192687048518 0.0273157802321116 0.158440342301282 0.110461735051396 0.0767331137702736 0.116056781477973 0.0411099388955862 0.132511269582128 0.0516292034489555 0.0714561094636072 0.0541609823755753 0.304296179286914 0.220445207237705 0.0777942978264281 0.173171657820787 0.0473089981604375 0.14353618146952 0.149447158289745 0.104728105495765 0.259081682474065 0.166680279342894 0.0869926786512916 0.169902485098577 0.0944796244891279 0.17458546825892 0.0874373770634388 0.183386195294134 0.0309568064159479 0.116657333779117 0.162720743750179 0.0384573570083538 0.155788187418175 0.087309165316824 0.091102713933839 0.10798010080011 0.234338286843579 0.130563547031336 0.12075834391123 0.324836949343293 0.0524205633960793 0.310986283236277 0.261753666992443 0.226177894654229 0.159227866699118 0.149169248584282 0.0992854302176955 0.154410657623198 0.151628342168668 0.0597875030820124 0.278981695543366 0.0248106356038086 0.094110987298643 0.405502726039491 0.127118912657402 0.2165395478462 0.0916564362272379 0.360971116315092 0.0775315166270244 0.191338466620175 0.0346527090251917 0.166507809347521 0.147075523643478 0.0489006575883259 0.123282221671874 0.0463844521952543 0.0981240282011687 0.0433835508870359 0.0904633592802824 0.0772745590029041 0.0977305154249126 0.0431740959596172 0.0594760226475905 0.201762780086765 0.173373304912466 0.057760732275015 0.071655143052696 0.0990895131695073 0.119605900313087 0.0781272609647107 0.0964552795914887 0.124751308116697 0.156108983685869 0.0783756024803582 0.0430164533596841 0.0796580411653437 0.113784701939023 0.0574117361162628 0.107765258822164 0.151236431362108 0.0523791474196113 0.106214136607748 0.0892667499716443 0.0374613300550728 0.0524311773338466 0.102198759062709 0.086334681060771 0.0389189976375243 0.0623184815596896 0.0926737948191652 0.085536225848709 0.0695804890683907 0.074911014713132 0.109487853514592 0.0499470174841274 0.0645401541197309 0.121100963689119 0.103507561761346 0.0611389620889051 0.0760280176049013 0.085970742973384 0.0860359812722985 0.0793264542792731 0.0833087574441655 0.0305978802667865 0.0668041041914219 0.159612272583992 0.0630081151728022 0.084420378829083 0.0775053413258038 0.0886765711812152 0.123396056978933 0.0680534380336312 0.044554133520534 0.0604506499215694 0.116020705286863 0.0671626038101272 0.119009899310965 0.0739084728333737 0.125420667288785 0.195482776176582 0.0923187550586995 0.0641162628029854 0.0526598897612487 0.0674088553941802 0.0466924443301813 0.139999107692092 0.148313902843176 0.111355639022232 0.111308796490617 0.0872068525711825 0.075141669252283 0.0531226250955551 0.0808615678336627 0.0811560014293168 0.142821160730132 0.0827095593463613 0.117531254548781 0.107908126720134 0.0807707997282532 0.0835113232145085 0.0724452734202699 0.0610628842502465 0.0426264119097286 0.122121273772335 0.0693236686665843 0.122727535045704 0.0766489508718441 0.0883813076782098 0.0675969186259528 0.0988263981255469 0.0881134876055549 0.170904644699616 0.0564872521036054 0.0599973093473897 0.0929683396039738 0.114007476218011 0.0874552132244278 0.087221558657502 0.078986909354406 0.111755301476531 0.0894755402986058 0.0726184802736961 0.110551938489468 0.0573152234141664 0.103900655162666 0.0384950723771077 0.117685017727153 0.046572581776546 0.111251031375755 0.066139323851244 0.120773659770365 0.12634254446902 0.0944336820120754 0.0800412831682444 0.124771073962862 0.0770996195079519 0.0754470644152041 0.114278068024626 0.0477141955991656 0.0723991799887859 0.108617585248413 0.0510859647403832 0.118691285974336 0.0826965286446586 0.160265461107084 0.0696487731175027 0.061521442669816 0.0959741602863269 0.142709345966411 0.078826931008431 0.0708350377003882 0.0528378943679192 0.101906450204485 0.0971048260952239 0.102315441696691 0.0985338733357045 0.110431937092571 0.077178106169036 0.0598268361000885 0.0637906501260218 0.100866760451724 0.0880232463188722 0.0955837348734014 0.102159119050923 0.137196635951031 0.0582631519058041 0.0766909308648547 0.0932345076950798 0.114917975228054 0.0595580221667534 0.124787512195085 0.134843698241804 0.110517489637007 0.121335456744282 0.113282617835223 0.0641408203372778 0.104389391041558 0.0636043744246453 0.0921997314437488 0.0640520199678559 0.145187060910462 0.0904341467452133 0.0784323627168816 0.0925808037103874 0.102444953318915 0.0820148699496156 0.113219638120293 0.0690833706156212 0.111977084219685 0.127568019621256 0.112868542178374 0.0890848099096151 0.0979883381513324 0.119473978424561 0.0944619489155227 0.0448457845820678 0.0801283963847757
"TCGA-OR-A5J3" 0.276478669099298 0.218214670551315 8.63560700716109 0.480197278160509 0.174604206188518 0.114011850986141 0.104864166111167 0.127857589111945 0.532396489173485 0.132650385092344 0.410367182226694 0.222822300033472 0.151266055897088 0.36665486891229 0.283714053857889 0.306530349009595 0.329402398672095 0.258809122773667 0.355960743960336 0.21017317981154 0.134115449348032 0.168421209242293 0.324627444053173 0.329865359705669 0.357530865731949 0.323468237705176 0.271015071132729 0.407515957408171 0.413381578174229 0.177997277807261 0.268775539123104 0.158091045213231 0.271504649691137 0.115463397992375 0.24871743542869 0.141004680045013 0.113557427178638 0.569478093326412 0.411174948385747 0.247443203583161 0.439808983171879 0.326186650130973 0.420938871543019 0.463136734314356 0.541046986431358 0.303736269591284 0.361648826984718 0.291528060989 0.387573755125504 0.28091952908386 0.357612846411475 0.362014850415943 0.246983846969779 0.244579621624302 0.290887455658002 0.36952192508522 0.0868649563800492 0.172298343722223 0.352319119655855 0.290996144978198 0.438313384242318 0.263612307149703 0.372497610461762 0.34767117295944 0.312190779442396 0.16144076382871 0.263083479671689 0.302175910384563 0.263888914931093 0.155833243986783 0.216710625550524 0.0868566106603833 0.0568912258591657 0.0387927655607954 0.0556587601923023 0.0398680901284731 0.062322241311619 0.0572918284122803 0.233656037694486 0.137964643734747 0.182363304800205 0.217366909009252 0.0344893507133666 0.0425546758595259 0.0464088738295396 0.0383518584421473 0.0531710441817232 0.0317726290813465 0.063027518837313 0.0485275387018435 0.0467993147409344 0.0251951760427588 0.0764597714751786 0.0353569319813198 0.0408753508283806 0.0615721916007111 0.0244703202081267 0.0478557880054632 0.0596050388494362 0.0444504580767862 0.0539235928969193 0.0379641984218114 0.0396680785227437 0.0566444735858104 0.0484822259041121 0.0330234286125724 0.0456593673027139 0.0391778232727582 0.044815036781209 0.0568685278313405 0.0498518311889035 0.0628248943936833 0.0379734919285145 0.0635056731894504 0.060025272640712 0.0282491127390164 0.0349089353486079 0.0448057556393072 0.0425266607412711 0.0487527289970604 0.0639154888157596 0.0413784898975642 0.0394712979677697 0.0439722955376749 0.0376596182316117 0.0317739016967245 0.0579999438355349 0.0407800216039409 0.0559867487609587 0.0874488848684506 0.0405695269408409 0.0486920132754546 0.0479470107955625 0.0419873438766094 0.0383063840601729 0.0470252712577684 0.0376601922508809 0.045036725270371 0.0620175419468977 0.0583209662944843 0.0385432736132183 0.03452057423458 0.0336231348125065 0.035922148302328 0.0402510317604564 0.0591739561488716 0.0252234145122991 0.0367191467170224 0.0255875014524505 0.0485258386480788 0.0528431086134762 0.0417442761375648 0.0331692085916388 0.0366836803734664 0.0454823019740924 0.0348907436580543 0.0522481044009978 0.0618953220570522 0.0493801211952249 0.0464793687521156 0.0617874078901615 0.0508177497919387 0.0331649865365668 0.0451621959412725 0.0372088469072974 0.0398653434046797 0.0530302937869571 0.282945388629429 0.0466809315304431 0.0453482058446557 0.0354060945230203 0.0411512126944411 0.0426463130279052 0.056487576738955 0.0626475046887579 0.0345221331150518 0.0508379050513836 0.0445009020774727 0.0431540899091985 0.0528642111143532 0.0509503395925258 0.0524861771070061 0.045201977704247 0.0525618770254621 0.068385299763274 0.0383406267576865 0.0373751889782955 0.0650436266605426 0.0543713441471298 0.0315014376363653 0.0489591804732247 0.0479365256782488 0.0504620117214794 0.0392486924969112 0.0475075818812634 0.052810198949703 0.0464338246143993 0.0579446806927415 0.0387827202273506 0.0570334587844786 0.112963168130604 0.0393478009534712 0.0484599897617541 0.0359366544903111 0.255817558178925 0.0472939974317913 0.0412071183671161 0.0519651537506769 0.0371973106549102 0.0351205796769879 0.042456186664889 0.0313676681457717 0.0837503021484017 0.0392804311593712 0.0440929722065083 0.0497483977760165 0.0467912393044259 0.0396351527293831 0.0336305726192247 0.0400090233913389 0.0491514322508229 0.0457418381094457 0.0386365140473966 0.0308260928140646 0.0315898662703088 0.051201030082466 0.0383155720087942 0.0656782243055166 0.0736691864155943 0.0386284425674572 0.0454252047796088 0.045848095755519 0.0379305472842332 0.0543210512191218 0.0438770644760158 0.0598020266142033 0.0721157546787183 0.0410057933890717 0.0344604398630032 0.0419917866433887 0.0266403914152116 0.0379943129952531 0.0490583052040607 0.0463484308336601 0.0310130973611146 0.0415718293787436 0.0528930822325924 0.0449308778461962 0.0310962181936047 0.0611793518589732 0.0463588326595998 0.0686638991978582 0.0798318877760338
