"TCGA-OR-A5J1-01A-11R-A29W-13" "TCGA-OR-A5J2-01A-11R-A29W-13" "TCGA-OR-A5J3-01A-11R-A29W-13" "TCGA-OR-A5J5-01A-11R-A29W-13" "TCGA-OR-A5J6-01A-31R-A29W-13" "TCGA-OR-A5J7-01A-11R-A29W-13" "TCGA-OR-A5J8-01A-11R-A29W-13" "TCGA-OR-A5J9-01A-11R-A29W-13" "TCGA-OR-A5JA-01A-11R-A29W-13" "TCGA-OR-A5JB-01A-11R-A29W-13" "TCGA-OR-A5JC-01A-11R-A29W-13" "TCGA-OR-A5JD-01A-11R-A29W-13" "TCGA-OR-A5JE-01A-11R-A29W-13" "TCGA-OR-A5JF-01A-11R-A29W-13" "TCGA-OR-A5JG-01A-11R-A29W-13" "TCGA-OR-A5JI-01A-11R-A29W-13" "TCGA-OR-A5JJ-01A-11R-A29W-13" "TCGA-OR-A5JK-01A-11R-A29W-13" "TCGA-OR-A5JL-01A-11R-A29W-13" "TCGA-OR-A5JM-01A-11R-A29W-13" "TCGA-OR-A5JO-01A-11R-A29W-13" "TCGA-OR-A5JP-01A-11R-A29W-13" "TCGA-OR-A5JQ-01A-11R-A29W-13" "TCGA-OR-A5JR-01A-11R-A29W-13" "TCGA-OR-A5JS-01A-11R-A29W-13" "TCGA-OR-A5JT-01A-11R-A29W-13" "TCGA-OR-A5JV-01A-11R-A29W-13" "TCGA-OR-A5JW-01A-11R-A29W-13" "TCGA-OR-A5JX-01A-11R-A29W-13" "TCGA-OR-A5JY-01A-31R-A29W-13" "TCGA-OR-A5JZ-01A-11R-A29W-13" "TCGA-OR-A5K0-01A-11R-A29W-13" "TCGA-OR-A5K1-01A-11R-A29W-13" "TCGA-OR-A5K2-01A-11R-A29W-13" "TCGA-OR-A5K3-01A-11R-A29W-13" "TCGA-OR-A5K4-01A-11R-A29W-13" "TCGA-OR-A5K5-01A-11R-A29W-13" "TCGA-OR-A5K6-01A-11R-A29W-13" "TCGA-OR-A5K8-01A-11R-A29W-13" "TCGA-OR-A5K9-01A-11R-A29W-13" "TCGA-OR-A5KO-01A-11R-A29W-13" "TCGA-OR-A5KT-01A-11R-A29W-13" "TCGA-OR-A5KU-01A-11R-A29W-13" "TCGA-OR-A5KV-01A-11R-A29W-13" "TCGA-OR-A5KW-01A-11R-A29W-13" "TCGA-OR-A5KY-01A-11R-A29W-13" "TCGA-OR-A5KZ-01A-11R-A29W-13" "TCGA-OR-A5L3-01A-11R-A29W-13" "TCGA-OR-A5L4-01A-11R-A29W-13" "TCGA-OR-A5L5-01A-11R-A29W-13" "TCGA-OR-A5L6-01A-11R-A29W-13" "TCGA-OR-A5L8-01A-11R-A29W-13" "TCGA-OR-A5L9-01A-11R-A29W-13" "TCGA-OR-A5LA-01A-11R-A29W-13" "TCGA-OR-A5LB-01A-11R-A29W-13" "TCGA-OR-A5LC-01A-11R-A29W-13" "TCGA-OR-A5LD-01A-11R-A29W-13" "TCGA-OR-A5LE-01A-11R-A29W-13" "TCGA-OR-A5LG-01A-11R-A29W-13" "TCGA-OR-A5LH-01A-11R-A29W-13" "TCGA-OR-A5LJ-01A-11R-A29W-13" "TCGA-OR-A5LK-01A-11R-A29W-13" "TCGA-OR-A5LL-01A-11R-A29W-13" "TCGA-OR-A5LM-01A-11R-A29W-13" "TCGA-OR-A5LN-01A-11R-A29W-13" "TCGA-OR-A5LO-01A-11R-A29W-13" "TCGA-OR-A5LP-01A-11R-A29W-13" "TCGA-OR-A5LR-01A-11R-A29W-13" "TCGA-OR-A5LS-01A-11R-A29W-13" "TCGA-OR-A5LT-01A-11R-A29W-13" "TCGA-OU-A5PI-01A-12R-A29W-13" "TCGA-P6-A5OG-01A-22R-A29W-13" "TCGA-P7-A5NX-01A-11R-A35M-13" "TCGA-P7-A5NY-01A-12R-A35M-13" "TCGA-P8-A5KC-01A-11R-A35M-13" "TCGA-P8-A5KD-01A-11R-A35M-13" "TCGA-P8-A6RX-01A-11R-A35M-13" "TCGA-P8-A6RY-01A-12R-A35M-13" "TCGA-PA-A5YG-01A-11R-A29W-13" "TCGA-PK-A5H9-01A-11R-A29W-13" "TCGA-PK-A5HA-01A-11R-A29W-13" "TCGA-PK-A5HB-01A-11R-A29W-13" "TCGA-PR-A5PF-01A-11R-A35M-13" "TCGA-PR-A5PG-01A-11R-A35M-13" "TCGA-PR-A5PH-01A-11R-A35M-13" "TCGA-QR-A6GO-01A-11R-A35M-13" "TCGA-QR-A6GR-01A-11R-A35M-13" "TCGA-QR-A6GS-01A-11R-A35M-13" "TCGA-QR-A6GT-01A-11R-A35M-13" "TCGA-QR-A6GU-01A-11R-A35M-13" "TCGA-QR-A6GX-01A-11R-A35M-13" "TCGA-QR-A6GY-01A-11R-A35M-13" "TCGA-QR-A6H0-01A-11R-A35M-13" "TCGA-QR-A6H1-01A-11R-A35M-13" "TCGA-QR-A6H2-01A-11R-A35M-13" "TCGA-QR-A6H3-01A-11R-A35M-13" "TCGA-QR-A6H4-01A-11R-A35M-13" "TCGA-QR-A6H5-01A-11R-A35M-13" "TCGA-QR-A6H6-01A-11R-A35M-13" "TCGA-QR-A6ZZ-01A-11R-A35M-13" "TCGA-QR-A700-01A-11R-A35M-13" "TCGA-QR-A702-01A-11R-A35M-13" "TCGA-QR-A703-01A-11R-A35M-13" "TCGA-QR-A705-01A-11R-A35M-13" "TCGA-QR-A706-01A-11R-A35M-13" "TCGA-QR-A707-01A-11R-A35M-13" "TCGA-QR-A708-01A-11R-A35M-13" "TCGA-QR-A70A-01A-11R-A35M-13" "TCGA-QR-A70C-01A-21R-A35M-13" "TCGA-QR-A70D-01A-11R-A35M-13" "TCGA-QR-A70E-01A-11R-A35M-13" "TCGA-QR-A70G-01B-11R-A35M-13" "TCGA-QR-A70H-01A-12R-A35M-13" "TCGA-QR-A70I-01A-11R-A35M-13" "TCGA-QR-A70J-01A-11R-A35M-13" "TCGA-QR-A70K-01A-12R-A35M-13" "TCGA-QR-A70M-01A-11R-A35M-13" "TCGA-QR-A70N-01A-12R-A35M-13" "TCGA-QR-A70O-01A-11R-A35M-13" "TCGA-QR-A70P-01A-11R-A35M-13" "TCGA-QR-A70Q-01A-13R-A35M-13" "TCGA-QR-A70R-01A-11R-A35M-13" "TCGA-QR-A70T-01A-11R-A35M-13" "TCGA-QR-A70U-01A-11R-A35M-13" "TCGA-QR-A70V-01A-11R-A35M-13" "TCGA-QR-A70W-01A-12R-A35M-13" "TCGA-QR-A70X-01A-11R-A35M-13" "TCGA-QR-A7IN-01A-11R-A35M-13" "TCGA-QR-A7IP-01A-11R-A35M-13" "TCGA-QT-A5XJ-01A-11R-A35M-13" "TCGA-QT-A5XK-01A-11R-A35M-13" "TCGA-QT-A5XL-01A-11R-A35M-13" "TCGA-QT-A5XM-01A-11R-A35M-13" "TCGA-QT-A5XN-01A-11R-A35M-13" "TCGA-QT-A5XO-01A-11R-A35M-13" "TCGA-QT-A5XP-01A-11R-A35M-13" "TCGA-QT-A69Q-01A-11R-A35M-13" "TCGA-QT-A7U0-01A-11R-A35M-13" "TCGA-RM-A68T-01A-11R-A35M-13" "TCGA-RM-A68W-01A-11R-A35M-13" "TCGA-RT-A6Y9-01A-12R-A35M-13" "TCGA-RT-A6YA-01A-12R-A35M-13" "TCGA-RT-A6YC-01A-12R-A35M-13" "TCGA-RW-A67V-01A-11R-A35M-13" "TCGA-RW-A67W-01A-11R-A35M-13" "TCGA-RW-A67X-01A-11R-A35M-13" "TCGA-RW-A67Y-01A-11R-A35M-13" "TCGA-RW-A680-01A-11R-A35M-13" "TCGA-RW-A681-01A-11R-A35M-13" "TCGA-RW-A684-01A-12R-A35M-13" "TCGA-RW-A685-01A-11R-A35M-13" "TCGA-RW-A686-01A-11R-A35M-13" "TCGA-RW-A688-01A-11R-A35M-13" "TCGA-RW-A689-01A-11R-A35M-13" "TCGA-RW-A68A-01A-11R-A35M-13" "TCGA-RW-A68B-01A-11R-A35M-13" "TCGA-RW-A68C-01A-11R-A35M-13" "TCGA-RW-A68D-01A-11R-A35M-13" "TCGA-RW-A68F-01A-11R-A35M-13" "TCGA-RW-A68G-01A-11R-A35M-13" "TCGA-RW-A7CZ-01A-11R-A35M-13" "TCGA-RW-A7D0-01A-11R-A35M-13" "TCGA-RW-A8AZ-01A-11R-A35M-13" "TCGA-RX-A8JQ-01A-11R-A35N-13" "TCGA-S7-A7WL-01A-11R-A35N-13" "TCGA-S7-A7WM-01A-12R-A35N-13" "TCGA-S7-A7WN-01A-12R-A35N-13" "TCGA-S7-A7WO-01A-11R-A35N-13" "TCGA-S7-A7WP-01A-11R-A35N-13" "TCGA-S7-A7WQ-01A-12R-A35N-13" "TCGA-S7-A7WR-01A-11R-A35N-13" "TCGA-S7-A7WT-01A-12R-A35N-13" "TCGA-S7-A7WU-01A-11R-A35N-13" "TCGA-S7-A7WV-01A-11R-A35N-13" "TCGA-S7-A7WW-01A-11R-A35N-13" "TCGA-S7-A7WX-01A-11R-A35N-13" "TCGA-S7-A7X0-01A-12R-A35N-13" "TCGA-S7-A7X1-01A-11R-A35N-13" "TCGA-S7-A7X2-01A-12R-A35N-13" "TCGA-SA-A6C2-01A-11R-A35N-13" "TCGA-SP-A6QC-01A-11R-A35N-13" "TCGA-SP-A6QD-01A-12R-A35N-13" "TCGA-SP-A6QF-01A-12R-A35N-13" "TCGA-SP-A6QG-01A-12R-A35N-13" "TCGA-SP-A6QH-01A-21R-A35N-13" "TCGA-SP-A6QI-01A-12R-A35N-13" "TCGA-SP-A6QJ-01A-11R-A35N-13" "TCGA-SP-A6QK-01A-11R-A35N-13" "TCGA-SQ-A6I4-01A-11R-A35N-13" "TCGA-SQ-A6I6-01A-11R-A35N-13" "TCGA-SR-A6MP-01A-11R-A35N-13" "TCGA-SR-A6MQ-01A-11R-A35N-13" "TCGA-SR-A6MR-01A-11R-A35N-13" "TCGA-SR-A6MS-01A-11R-A35N-13" "TCGA-SR-A6MT-01A-11R-A35N-13" "TCGA-SR-A6MU-01A-11R-A35N-13" "TCGA-SR-A6MV-01A-11R-A35N-13" "TCGA-SR-A6MX-01A-11R-A35N-13" "TCGA-SR-A6MY-01A-11R-A35N-13" "TCGA-SR-A6MZ-01A-11R-A35N-13" "TCGA-SR-A6N0-01A-11R-A35N-13" "TCGA-TT-A6YJ-01A-11R-A35N-13" "TCGA-TT-A6YK-01A-11R-A35N-13" "TCGA-TT-A6YN-01A-12R-A35N-13" "TCGA-TT-A6YO-01A-11R-A35N-13" "TCGA-TT-A6YP-01A-21R-A35N-13" "TCGA-W2-A7H5-01B-11R-A35N-13" "TCGA-W2-A7H7-01A-11R-A35N-13" "TCGA-W2-A7HA-01B-11R-A35N-13" "TCGA-W2-A7HB-01A-11R-A35N-13" "TCGA-W2-A7HC-01A-11R-A35N-13" "TCGA-W2-A7HD-01A-11R-A35N-13" "TCGA-W2-A7HE-01A-11R-A35N-13" "TCGA-W2-A7HF-01A-11R-A35N-13" "TCGA-W2-A7HH-01A-11R-A35N-13" "TCGA-W2-A7UY-01A-11R-A35N-13" "TCGA-WB-A80K-01A-11R-A35N-13" "TCGA-WB-A80L-01A-11R-A35N-13" "TCGA-WB-A80M-01A-11R-A35N-13" "TCGA-WB-A80N-01A-11R-A35N-13" "TCGA-WB-A80O-01A-11R-A35N-13" "TCGA-WB-A80P-01A-11R-A35N-13" "TCGA-WB-A80Q-01A-11R-A35N-13" "TCGA-WB-A80V-01A-12R-A35N-13" "TCGA-WB-A80Y-01A-11R-A35N-13" "TCGA-WB-A814-01A-11R-A35N-13" "TCGA-WB-A815-01A-11R-A35N-13" "TCGA-WB-A816-01A-11R-A35N-13" "TCGA-WB-A817-01A-11R-A35N-13" "TCGA-WB-A818-01A-11R-A35N-13" "TCGA-WB-A819-01A-11R-A35N-13" "TCGA-WB-A81A-01A-11R-A35N-13" "TCGA-WB-A81D-01A-11R-A35N-13" "TCGA-WB-A81E-01A-11R-A35N-13" "TCGA-WB-A81F-01A-11R-A35N-13" "TCGA-WB-A81G-01A-11R-A35N-13" "TCGA-WB-A81H-01A-11R-A35N-13" "TCGA-WB-A81I-01A-11R-A35N-13" "TCGA-WB-A81J-01A-11R-A35N-13" "TCGA-WB-A81K-01A-11R-A35N-13" "TCGA-WB-A81M-01A-11R-A35N-13" "TCGA-WB-A81N-01A-11R-A35N-13" "TCGA-WB-A81P-01A-11R-A35N-13" "TCGA-WB-A81Q-01A-11R-A35N-13" "TCGA-WB-A81R-01A-11R-A35N-13" "TCGA-WB-A81S-01A-11R-A35N-13" "TCGA-WB-A81T-01A-11R-A35N-13" "TCGA-WB-A81V-01A-11R-A35N-13" "TCGA-WB-A81W-01A-11R-A35N-13" "TCGA-WB-A820-01A-11R-A35N-13" "TCGA-WB-A821-01A-11R-A35N-13" "TCGA-WB-A822-01A-11R-A35N-13" "TCGA-XG-A823-01A-11R-A35N-13"
"TCGA-OR-A5J1" 36.4358724025013 0.68072853797148 0.000317794889463062 0.00369379202923865 3.16680315367764 0.0366900853788655 0.0045237480757685 0.00964372631344442 0.00151547268347 1.56006473322087e-05 0.0211791613498997 0.000181821226395314 4.54321094616021 0.000662586991598402 0.0564202138191666 0.000157254296451534 0.00187288237058286 2.93064152371393 0.156901838934112 0.0382297809037804 0.000746418220780374 0.204587466594904 0.000263552218068633 0.00671368436493904 0.0537861368193441 0.0138363415949448 0.225092258833951 0.00061834374318588 0.179647590954264 0.000187934660014076 0.000229623343019512 0.0062241156001088 0.537510030433282 0.016890508981779 0.0135057532286039 0.0758398414741467 0.0147352258043982 0.474961420197174 1.32373768348107 6.25547879263302 0.0171783887457211 0.00430715210437025 5.48894606066277e-05 0.00290818879571615 0.03537005462712 0.00283438810459757 0.0232098289733643 0.0584709488873231 0.00225041839663709 0.00120183659356627 1.99754596750202e-05 0.133646644792583 0.0373764045640141 0.00175749093143975 0.0353145778574629 0.100284972558821 0.0314244936760817 0.0638847398106514 2.7602581599379 0.00339866493190136 0.198876174548659 0.0070164589901781 0.00659261661122004 0.346476572081689 0.000346174925086105 0.0245480035257226 0.00477012596835864 0.122678474170692 1.88508293126908 0.0479028179413572 0.318236193339286 1.06901699962279e-05 1.93231479940521e-06 2.59121027219318e-05 0.0604954435425911 1.33877395749515e-05 0.000146664724464724 1.43641198928684e-06 0.00203646006086171 0.802876725367691 0.00102065678413 0.000499454807836847 0.405923124181502 1.09649709566802e-06 1.21959061458905 0.00125439106696961 5.5849174448218e-06 2.63127129994771e-05 8.31123360908319e-05 5.88222277763125e-06 0.000140206498418432 5.4182086831161e-06 0.000909074768058119 0.000117341759539958 0.000742311395306017 9.80355679998491e-05 3.1446945120722e-06 7.04592126973065e-05 1.47764917138966e-05 0.000129482131178608 0.737595503132348 9.78878488136579e-07 0.000537263994767871 0.00182876494090144 0.000109160609449621 3.48656295132434e-06 0.892194688183149 1.26465718936878e-06 0.251588999335756 1.55162646959252e-05 2.44793949377934e-06 1.00125315049773e-05 7.46678888879507 3.06193716225371e-05 0.000414753848743648 6.57424003246304e-06 3.04292373854118e-05 4.70932279943175e-05 2.36439072190568e-05 1.61399051504355e-05 0.000512610971058695 0.00303228705075271 1.01635001349259e-05 0.000700429631006712 2.44613201212582e-06 9.76154126259139e-07 5.55074454892516e-05 3.72069946312657e-05 7.88077466335581e-06 5.74559856870056e-06 3.75255998582557e-06 0.000193796699843323 0.00261068979969211 3.80170946700369e-06 1.93453005856186e-05 0.033345513143699 5.25899304449762e-05 0.00942351682260347 4.48369605063839e-05 7.87783797782758e-05 3.86241275792552e-06 3.68541352127542e-05 0.00208122291867203 0.00145658083725651 0.000100589133966073 0.000645386016215534 9.3382667507931e-05 0.00243548121448139 1.15089005204121e-06 8.40794019757589e-06 2.2046885221014e-05 0.820948999207205 7.67269712772617e-06 1.11547256851495e-05 0.000348154477779673 0.0106287957012476 0.00019857862188283 2.25739692069769e-06 2.6930453578813e-06 1.10699768216469e-06 0.000219084281189936 0.00937569512702149 1.60471006608701 1.87032309733342e-06 3.94634292608318e-06 8.36848685687649e-06 1.06267981910835e-05 0.223388007892711 0.164265578488814 3.40623705084078e-05 1.41994084553694e-05 2.68070591875592e-06 1.48793401667817e-06 1.23654316306965e-05 0.0037418372006266 3.27319509171215e-06 0.000155667000286926 2.81847766673935e-05 2.52331832560182e-06 2.94638918170363e-06 0.0002844943602966 7.88491598910324e-06 1.29334687082508e-05 0.000210440446369216 8.21148167021497e-05 1.62871383963485e-06 3.84557627165411e-06 0.000244747375210164 1.18516353838138e-05 2.09647197967184e-05 1.40964715501646e-05 1.38107419243624e-06 1.07630502584305e-05 0.000124765055487531 0.00042367855272628 0.00851699002218126 0.00647677317575353 3.95527195237483e-05 3.25938165569549e-06 3.6555068998931e-05 8.63186241777369e-05 0.000156268638439195 0.000154864047203967 1.18617718703851e-05 0.0883521840404434 3.48096728940696e-05 4.68333778976403e-05 0.00334184507235991 0.00196746328008763 7.14905745600668e-06 4.2308224613615e-06 3.28984948140192e-05 0.00179618661678217 2.30834775426079e-06 1.54018108821007e-05 6.84608990105765e-06 3.39790581494134 0.0260814108971275 5.96019101715422e-06 4.86572705364208e-06 5.90152192647634e-06 7.9303403608547e-06 0.135778414865522 5.69280166846917e-06 4.04570042191144e-06 0.000126568034782945 4.67492618915173e-06 3.58218040126472 2.9974236928412e-06 3.98994490222794e-06 1.12852950349001e-05 9.64330135120713e-06 0.00710039132344351 2.99475924533277e-05 5.90017654773971e-05 0.000336383625816301 0.000445860778434567 0.139561827727607 1.13767116638799e-05 0.00176987248204474 2.71325504245998e-05 0.0140150332100765 1.1018607204632e-05 0.00133887606980583 2.905932974697e-06 1.23640054103135e-05 3.57706710342679e-05 7.80833294008945e-06 6.04436809648538e-06 0.10805798178637 0.00180078929949877 3.04417537890948e-05 7.31813135001858e-05
"TCGA-OR-A5J2" 0.68072853797148 39.585813694825 7.79677865325518e-05 0.00638197636076389 2.67142596399328 0.000340872416737448 0.045555151283408 0.00218113599950181 0.000225887744976638 2.77922619088951e-05 0.0125169987612583 1.90514970345391e-05 0.189580919592425 3.91012362083609e-05 0.00144684891542067 7.65550397602343e-05 0.00153404718046797 7.6721914883055 0.0244284790810045 0.0149837720818346 0.00478818506853484 0.165440451092951 3.97797342863757e-05 0.000844542091626704 0.00921966274145932 0.00676448074433226 0.0158521254099128 2.68055831112053e-05 0.0379870487049316 0.00035578198144371 3.82674280407512e-05 0.00853638990977089 0.149484955603138 0.000293687816155622 0.000334729209011484 0.00954427397373548 0.0390881837702872 0.280366169723667 0.0223409521101685 0.517212062302938 0.00204820792035921 0.00016005031016879 9.47011154462389e-05 0.000589891161737174 0.01074459518138 0.000141013031185786 0.0105573187579649 0.000566361208953874 0.00015703367297116 0.000280445184512393 2.22609861511636e-05 1.68772895719696 0.0869797638119989 0.00020542408207301 0.000355978460896521 3.13156892539888 0.97768122265358 0.0265048587057968 22.7434374987683 0.000326055935207317 0.0947568565644944 0.00313604565532606 0.000150216159193675 0.114715310303704 2.18055892478696e-05 0.000608380122601886 0.000322264304624226 1.42517857794194 0.00467180111355088 0.00437105148817219 0.0179034493136885 1.85388060388313e-05 1.5992087371913e-06 1.77344430964663e-05 0.0847275779552077 1.34496937148175e-05 0.000154402244821531 1.5581415783955e-06 0.000175362051458227 0.105633030701063 0.00107123223406976 2.36737322691872e-05 4.41318803026835 9.52662538844178e-07 2.95807428456784 0.000420876625100281 4.29301033786882e-06 3.51589859901482e-05 9.88190102563309e-05 5.878430597692e-06 8.79766822442532e-05 4.61248244690635e-06 0.00235760464949865 0.000199632698660229 0.000416096619401311 0.000101152041269233 3.48397260359572e-06 4.59756717603272e-05 1.46350211524849e-05 9.26862856379525e-05 3.44828682984058 8.82305009756914e-07 0.0013099367935518 0.0186094847478681 0.000101133915058459 3.55053033207629e-06 3.383569657836 1.34137504399583e-06 0.219725562771957 1.08811509883225e-05 2.54176388124412e-06 5.82367084041471e-06 0.520051498365064 2.67665491429991e-05 0.00100113386856973 3.43353740798694e-06 3.23727886273132e-05 5.3011910119119e-05 1.84728399118914e-05 1.21385424063657e-05 0.00044995753294793 0.00934603919793832 1.41873328854953e-05 0.00280638288733215 3.14193774252797e-06 9.42473232644529e-07 4.31649513633306e-05 1.85431800039809e-05 5.47483542383721e-06 5.35365321128507e-06 3.01465845616506e-06 0.000404220271069815 0.000868725035277862 5.49549912210654e-06 1.99430442959294e-05 0.0158294465556187 3.5567076681192e-05 0.00141496400015847 4.55666326619382e-05 5.12240963009023e-05 2.94858734223717e-06 3.75024283433435e-05 0.00415910104835779 0.000330261043482453 6.78205273175387e-05 0.0015970241753703 0.000288986852010477 0.00194736278817955 1.03957267931268e-06 5.9288762340074e-06 5.00422306668416e-05 0.198161835426804 1.19045478110897e-05 1.4588633237595e-05 0.00134483196646598 0.0342339619200982 0.000263334623323746 2.03973704007323e-06 2.4520759860002e-06 1.03424044119568e-06 5.87715131473326e-05 0.207992520047705 0.210614017414406 1.75238376110214e-06 3.73263001546263e-06 1.15510141171939e-05 5.64065195497213e-06 0.0146157953729899 0.00859217650368235 3.88422703583936e-05 2.77407210266604e-05 1.91858182848804e-06 1.58073835615425e-06 1.85032410098437e-05 0.0117195113456682 3.70769482224489e-06 0.00010553616689779 2.56005174459943e-05 2.76831416857697e-06 2.67900151791095e-06 6.45023945881087e-05 1.01373745879839e-05 1.70562881222325e-05 7.15131258142923e-05 6.60996086207936e-05 1.50298018720387e-06 3.77501715073404e-06 0.000346993487025538 1.89349681763192e-05 4.1262352787845e-05 1.93750356998132e-05 1.43759106243399e-06 9.23545030554995e-06 5.94571550327708e-05 0.000171062343573095 0.000518155705750117 0.0131687547774907 2.40798694740285e-05 2.72126045608372e-06 2.79713921418882e-05 3.1271235992752e-05 0.000682528055958443 0.000372372689613617 1.58481856881623e-05 0.000876344154576033 3.10149986796298e-05 4.61146219688444e-05 0.0025245306155821 0.0104909770106788 4.26307993152573e-06 5.63553287411435e-06 4.93764627131407e-05 0.0029675646474407 2.50603727358422e-06 1.34166001182723e-05 8.73631795056732e-06 0.0324832593235944 0.00325302134136675 4.09247243970692e-06 7.03000025375158e-06 1.1305961821672e-05 1.06148767073372e-05 3.48310066654526 8.98247694139324e-06 4.40903600929314e-06 7.29519353242077e-05 4.50557280413907e-06 0.105722005192683 2.14603372162427e-06 4.84010586611882e-06 1.32478083132708e-05 1.24715419228498e-05 0.00314004946765056 2.85537137219897e-05 3.09607211530202e-05 0.00155967224879676 0.000406267849654891 0.00253615500340623 2.9563539064507e-05 0.000230953709939537 1.85667978028992e-05 0.250653774096316 1.22337943749287e-05 0.0450522113249497 1.95000912635343e-06 9.21327379612743e-06 7.44024799563498e-05 5.31482252407527e-06 5.19802067239688e-06 0.174441884930173 0.000857889758859044 6.69953023590059e-05 4.07581037266294e-05
