"TCGA-OR-A5J1-01A-11R-A29S-07" "TCGA-OR-A5J2-01A-11R-A29S-07" "TCGA-OR-A5J3-01A-11R-A29S-07" "TCGA-OR-A5J5-01A-11R-A29S-07" "TCGA-OR-A5J6-01A-31R-A29S-07" "TCGA-OR-A5J7-01A-11R-A29S-07" "TCGA-OR-A5J8-01A-11R-A29S-07" "TCGA-OR-A5J9-01A-11R-A29S-07" "TCGA-OR-A5JA-01A-11R-A29S-07" "TCGA-OR-A5JB-01A-11R-A29S-07" "TCGA-OR-A5JC-01A-11R-A29S-07" "TCGA-OR-A5JD-01A-11R-A29S-07" "TCGA-OR-A5JE-01A-11R-A29S-07" "TCGA-OR-A5JF-01A-11R-A29S-07" "TCGA-OR-A5JG-01A-11R-A29S-07" "TCGA-OR-A5JI-01A-11R-A29S-07" "TCGA-OR-A5JJ-01A-11R-A29S-07" "TCGA-OR-A5JK-01A-11R-A29S-07" "TCGA-OR-A5JL-01A-11R-A29S-07" "TCGA-OR-A5JM-01A-11R-A29S-07" "TCGA-OR-A5JO-01A-11R-A29S-07" "TCGA-OR-A5JP-01A-11R-A29S-07" "TCGA-OR-A5JQ-01A-11R-A29S-07" "TCGA-OR-A5JR-01A-11R-A29S-07" "TCGA-OR-A5JS-01A-11R-A29S-07" "TCGA-OR-A5JT-01A-11R-A29S-07" "TCGA-OR-A5JV-01A-11R-A29S-07" "TCGA-OR-A5JW-01A-11R-A29S-07" "TCGA-OR-A5JX-01A-11R-A29S-07" "TCGA-OR-A5JY-01A-31R-A29S-07" "TCGA-OR-A5JZ-01A-11R-A29S-07" "TCGA-OR-A5K0-01A-11R-A29S-07" "TCGA-OR-A5K1-01A-11R-A29S-07" "TCGA-OR-A5K2-01A-11R-A29S-07" "TCGA-OR-A5K3-01A-11R-A29S-07" "TCGA-OR-A5K4-01A-11R-A29S-07" "TCGA-OR-A5K5-01A-11R-A29S-07" "TCGA-OR-A5K6-01A-11R-A29S-07" "TCGA-OR-A5K8-01A-11R-A29S-07" "TCGA-OR-A5K9-01A-11R-A29S-07" "TCGA-OR-A5KO-01A-11R-A29S-07" "TCGA-OR-A5KT-01A-11R-A29S-07" "TCGA-OR-A5KU-01A-11R-A29S-07" "TCGA-OR-A5KV-01A-11R-A29S-07" "TCGA-OR-A5KW-01A-11R-A29S-07" "TCGA-OR-A5KY-01A-11R-A29S-07" "TCGA-OR-A5KZ-01A-11R-A29S-07" "TCGA-OR-A5L3-01A-11R-A29S-07" "TCGA-OR-A5L4-01A-11R-A29S-07" "TCGA-OR-A5L5-01A-11R-A29S-07" "TCGA-OR-A5L6-01A-11R-A29S-07" "TCGA-OR-A5L8-01A-11R-A29S-07" "TCGA-OR-A5L9-01A-11R-A29S-07" "TCGA-OR-A5LA-01A-11R-A29S-07" "TCGA-OR-A5LB-01A-11R-A29S-07" "TCGA-OR-A5LC-01A-11R-A29S-07" "TCGA-OR-A5LD-01A-11R-A29S-07" "TCGA-OR-A5LE-01A-11R-A29S-07" "TCGA-OR-A5LG-01A-11R-A29S-07" "TCGA-OR-A5LH-01A-11R-A29S-07" "TCGA-OR-A5LJ-01A-11R-A29S-07" "TCGA-OR-A5LK-01A-11R-A29S-07" "TCGA-OR-A5LL-01A-11R-A29S-07" "TCGA-OR-A5LM-01A-11R-A29S-07" "TCGA-OR-A5LN-01A-11R-A29S-07" "TCGA-OR-A5LO-01A-11R-A29S-07" "TCGA-OR-A5LP-01A-11R-A29S-07" "TCGA-OR-A5LR-01A-11R-A29S-07" "TCGA-OR-A5LS-01A-11R-A29S-07" "TCGA-OR-A5LT-01A-11R-A29S-07" "TCGA-OU-A5PI-01A-12R-A29S-07" "TCGA-P6-A5OG-01A-22R-A29S-07" "TCGA-P7-A5NX-01A-11R-A35K-07" "TCGA-P7-A5NY-01A-12R-A35K-07" "TCGA-P8-A5KC-01A-11R-A35K-07" "TCGA-P8-A5KD-01A-11R-A35K-07" "TCGA-P8-A6RX-01A-11R-A35K-07" "TCGA-P8-A6RY-01A-12R-A35K-07" "TCGA-PA-A5YG-01A-11R-A29S-07" "TCGA-PK-A5H9-01A-11R-A29S-07" "TCGA-PK-A5HA-01A-11R-A29S-07" "TCGA-PK-A5HB-01A-11R-A29S-07" "TCGA-PR-A5PF-01A-11R-A35K-07" "TCGA-PR-A5PG-01A-11R-A35K-07" "TCGA-PR-A5PH-01A-11R-A35K-07" "TCGA-QR-A6GO-01A-11R-A35K-07" "TCGA-QR-A6GR-01A-11R-A35K-07" "TCGA-QR-A6GS-01A-11R-A35K-07" "TCGA-QR-A6GT-01A-11R-A35K-07" "TCGA-QR-A6GU-01A-11R-A35K-07" "TCGA-QR-A6GX-01A-11R-A35K-07" "TCGA-QR-A6GY-01A-11R-A35K-07" "TCGA-QR-A6H0-01A-11R-A35K-07" "TCGA-QR-A6H1-01A-11R-A35K-07" "TCGA-QR-A6H2-01A-11R-A35K-07" "TCGA-QR-A6H3-01A-11R-A35K-07" "TCGA-QR-A6H4-01A-11R-A35K-07" "TCGA-QR-A6H5-01A-11R-A35K-07" "TCGA-QR-A6H6-01A-11R-A35K-07" "TCGA-QR-A6ZZ-01A-11R-A35K-07" "TCGA-QR-A700-01A-11R-A35K-07" "TCGA-QR-A702-01A-11R-A35K-07" "TCGA-QR-A703-01A-11R-A35K-07" "TCGA-QR-A705-01A-11R-A35K-07" "TCGA-QR-A706-01A-11R-A35K-07" "TCGA-QR-A707-01A-11R-A35K-07" "TCGA-QR-A708-01A-11R-A35K-07" "TCGA-QR-A70A-01A-11R-A35K-07" "TCGA-QR-A70C-01A-21R-A35K-07" "TCGA-QR-A70D-01A-11R-A35K-07" "TCGA-QR-A70E-01A-11R-A35K-07" "TCGA-QR-A70G-01B-11R-A35K-07" "TCGA-QR-A70H-01A-12R-A35K-07" "TCGA-QR-A70I-01A-11R-A35K-07" "TCGA-QR-A70J-01A-11R-A35K-07" "TCGA-QR-A70K-01A-12R-A35K-07" "TCGA-QR-A70M-01A-11R-A35K-07" "TCGA-QR-A70N-01A-12R-A35K-07" "TCGA-QR-A70O-01A-11R-A35K-07" "TCGA-QR-A70P-01A-11R-A35K-07" "TCGA-QR-A70Q-01A-13R-A35K-07" "TCGA-QR-A70R-01A-11R-A35K-07" "TCGA-QR-A70T-01A-11R-A35K-07" "TCGA-QR-A70U-01A-11R-A35K-07" "TCGA-QR-A70V-01A-11R-A35K-07" "TCGA-QR-A70W-01A-12R-A35K-07" "TCGA-QR-A70X-01A-11R-A35K-07" "TCGA-QR-A7IN-01A-11R-A35K-07" "TCGA-QR-A7IP-01A-11R-A35K-07" "TCGA-QT-A5XJ-01A-11R-A35K-07" "TCGA-QT-A5XK-01A-11R-A35K-07" "TCGA-QT-A5XL-01A-11R-A35K-07" "TCGA-QT-A5XM-01A-11R-A35K-07" "TCGA-QT-A5XN-01A-11R-A35K-07" "TCGA-QT-A5XO-01A-11R-A35K-07" "TCGA-QT-A5XP-01A-11R-A35K-07" "TCGA-QT-A69Q-01A-11R-A35K-07" "TCGA-QT-A7U0-01A-11R-A35K-07" "TCGA-RM-A68T-01A-11R-A35K-07" "TCGA-RM-A68W-01A-11R-A35K-07" "TCGA-RT-A6Y9-01A-12R-A35K-07" "TCGA-RT-A6YA-01A-12R-A35K-07" "TCGA-RT-A6YC-01A-12R-A35K-07" "TCGA-RW-A67V-01A-11R-A35K-07" "TCGA-RW-A67W-01A-11R-A35K-07" "TCGA-RW-A67X-01A-11R-A35K-07" "TCGA-RW-A67Y-01A-11R-A35K-07" "TCGA-RW-A680-01A-11R-A35K-07" "TCGA-RW-A681-01A-11R-A35K-07" "TCGA-RW-A684-01A-12R-A35K-07" "TCGA-RW-A685-01A-11R-A35K-07" "TCGA-RW-A686-01A-11R-A35K-07" "TCGA-RW-A688-01A-11R-A35K-07" "TCGA-RW-A689-01A-11R-A35K-07" "TCGA-RW-A68A-01A-11R-A35K-07" "TCGA-RW-A68B-01A-11R-A35K-07" "TCGA-RW-A68C-01A-11R-A35K-07" "TCGA-RW-A68D-01A-11R-A35K-07" "TCGA-RW-A68F-01A-11R-A35K-07" "TCGA-RW-A68G-01A-11R-A35K-07" "TCGA-RW-A7CZ-01A-11R-A35K-07" "TCGA-RW-A7D0-01A-11R-A35K-07" "TCGA-RW-A8AZ-01A-11R-A35K-07" "TCGA-RX-A8JQ-01A-11R-A35L-07" "TCGA-S7-A7WL-01A-11R-A35L-07" "TCGA-S7-A7WM-01A-12R-A35L-07" "TCGA-S7-A7WN-01A-12R-A35L-07" "TCGA-S7-A7WO-01A-11R-A35L-07" "TCGA-S7-A7WP-01A-11R-A35L-07" "TCGA-S7-A7WQ-01A-12R-A35L-07" "TCGA-S7-A7WR-01A-11R-A35L-07" "TCGA-S7-A7WT-01A-12R-A35L-07" "TCGA-S7-A7WU-01A-11R-A35L-07" "TCGA-S7-A7WV-01A-11R-A35L-07" "TCGA-S7-A7WW-01A-11R-A35L-07" "TCGA-S7-A7WX-01A-11R-A35L-07" "TCGA-S7-A7X0-01A-12R-A35L-07" "TCGA-S7-A7X1-01A-11R-A35L-07" "TCGA-S7-A7X2-01A-12R-A35L-07" "TCGA-SA-A6C2-01A-11R-A35L-07" "TCGA-SP-A6QC-01A-11R-A35L-07" "TCGA-SP-A6QD-01A-12R-A35L-07" "TCGA-SP-A6QF-01A-12R-A35L-07" "TCGA-SP-A6QG-01A-12R-A35L-07" "TCGA-SP-A6QH-01A-21R-A35L-07" "TCGA-SP-A6QI-01A-12R-A35L-07" "TCGA-SP-A6QJ-01A-11R-A35L-07" "TCGA-SP-A6QK-01A-11R-A35L-07" "TCGA-SQ-A6I4-01A-11R-A35L-07" "TCGA-SQ-A6I6-01A-11R-A35L-07" "TCGA-SR-A6MP-01A-11R-A35L-07" "TCGA-SR-A6MQ-01A-11R-A35L-07" "TCGA-SR-A6MR-01A-11R-A35L-07" "TCGA-SR-A6MS-01A-11R-A35L-07" "TCGA-SR-A6MT-01A-11R-A35L-07" "TCGA-SR-A6MU-01A-11R-A35L-07" "TCGA-SR-A6MV-01A-11R-A35L-07" "TCGA-SR-A6MX-01A-11R-A35L-07" "TCGA-SR-A6MY-01A-11R-A35L-07" "TCGA-SR-A6MZ-01A-11R-A35L-07" "TCGA-SR-A6N0-01A-11R-A35L-07" "TCGA-TT-A6YJ-01A-11R-A35L-07" "TCGA-TT-A6YK-01A-11R-A35L-07" "TCGA-TT-A6YN-01A-12R-A35L-07" "TCGA-TT-A6YO-01A-11R-A35L-07" "TCGA-TT-A6YP-01A-21R-A35L-07" "TCGA-W2-A7H5-01B-11R-A35L-07" "TCGA-W2-A7H7-01A-11R-A35L-07" "TCGA-W2-A7HA-01B-11R-A35L-07" "TCGA-W2-A7HB-01A-11R-A35L-07" "TCGA-W2-A7HC-01A-11R-A35L-07" "TCGA-W2-A7HD-01A-11R-A35L-07" "TCGA-W2-A7HE-01A-11R-A35L-07" "TCGA-W2-A7HF-01A-11R-A35L-07" "TCGA-W2-A7HH-01A-11R-A35L-07" "TCGA-W2-A7UY-01A-11R-A35L-07" "TCGA-WB-A80K-01A-11R-A35L-07" "TCGA-WB-A80L-01A-11R-A35L-07" "TCGA-WB-A80M-01A-11R-A35L-07" "TCGA-WB-A80N-01A-11R-A35L-07" "TCGA-WB-A80O-01A-11R-A35L-07" "TCGA-WB-A80P-01A-11R-A35L-07" "TCGA-WB-A80Q-01A-11R-A35L-07" "TCGA-WB-A80V-01A-12R-A35L-07" "TCGA-WB-A80Y-01A-11R-A35L-07" "TCGA-WB-A814-01A-11R-A35L-07" "TCGA-WB-A815-01A-11R-A35L-07" "TCGA-WB-A816-01A-11R-A35L-07" "TCGA-WB-A817-01A-11R-A35L-07" "TCGA-WB-A818-01A-11R-A35L-07" "TCGA-WB-A819-01A-11R-A35L-07" "TCGA-WB-A81A-01A-11R-A35L-07" "TCGA-WB-A81D-01A-11R-A35L-07" "TCGA-WB-A81E-01A-11R-A35L-07" "TCGA-WB-A81F-01A-11R-A35L-07" "TCGA-WB-A81G-01A-11R-A35L-07" "TCGA-WB-A81H-01A-11R-A35L-07" "TCGA-WB-A81I-01A-11R-A35L-07" "TCGA-WB-A81J-01A-11R-A35L-07" "TCGA-WB-A81K-01A-11R-A35L-07" "TCGA-WB-A81M-01A-11R-A35L-07" "TCGA-WB-A81N-01A-11R-A35L-07" "TCGA-WB-A81P-01A-11R-A35L-07" "TCGA-WB-A81Q-01A-11R-A35L-07" "TCGA-WB-A81R-01A-11R-A35L-07" "TCGA-WB-A81S-01A-11R-A35L-07" "TCGA-WB-A81T-01A-11R-A35L-07" "TCGA-WB-A81V-01A-11R-A35L-07" "TCGA-WB-A81W-01A-11R-A35L-07" "TCGA-WB-A820-01A-11R-A35L-07" "TCGA-WB-A821-01A-11R-A35L-07" "TCGA-WB-A822-01A-11R-A35L-07" "TCGA-XG-A823-01A-11R-A35L-07"
"TCGA-OR-A5J1" 48.0570521223479 0.0743892997593416 0.367900489943303 30.6311451725619 0.206070427108167 0.0814671826653679 0.00301704993535244 0.680069419389298 1.39180233034449 0.0142894956257906 3.5072800156488 0.192704935317275 0.033585905898051 4.22929537573911 0.143480480614881 0.195161435901142 1.17539517620194 0.255322512378183 1.79000404399641 0.0108222248347029 0.0363487281959892 0.0447526607375236 0.216531791566778 0.386723975015174 0.123854472316128 0.0966225379492601 0.981301428323695 0.930731105172483 0.721196212900712 0.0291581639677558 1.07213825603696 0.310172333298213 1.91993068711322 0.0335256243219487 0.612053323611494 0.0888094272953796 0.0250660766554022 0.895637864535617 0.0603778790501671 0.189020515409661 0.0341463789140563 0.0888537604423588 0.346840773151574 0.0785874508542259 0.74219695905857 6.0485079018515 0.00702612657913893 1.81963601613624 0.0194054983877916 2.07399685084875 0.264496242792821 0.0536220199071563 5.49639797753157 1.81130120584663 0.162885913604042 0.230409484096698 3.74188453516101 0.0189581636905394 0.362372057308459 4.07014474628542 0.120154664992125 1.01052783944707 0.0822249432966884 0.14816019309331 0.153069016104086 5.2203256211887 0.0384863019546204 3.08133618629283 1.76097594499403 1.69578997148444 0.568047120571195 0.0786669085306947 0.00115328345607258 3.59452999499505e-06 2.93026185266722e-05 5.76992465523731e-05 3.68943815925166e-05 0.020798851069423 0.183712786836226 0.371858731236173 0.0027303719984106 0.00904444160980621 1.34491292915324e-05 5.01119313494327e-06 6.74439064115252e-05 0.00146595166491697 0.00269300588763801 5.09204641180505e-05 0.00221647334790652 0.000922745985843973 0.0242029198241815 7.56754195446241e-05 0.00524147043801515 1.16521737703587e-05 1.58514882276825e-05 0.00473757789119922 4.10810485189788e-05 0.000179741389031555 0.00154883542751362 9.12051939480893e-05 0.0021128002515332 4.17481642780562e-05 0.000184007861572241 0.0298196969587775 0.010014170056955 2.58244641865374e-05 2.48673532300301 0.00256898466928832 0.00747531684910246 0.0732524483957012 0.000977285344861308 4.54684219995609e-05 0.00218295823996527 3.18630228339844e-05 0.000799014799687348 0.000653619817785388 1.02362382370925e-05 0.00511501638021845 0.315475679406938 0.0123514323311947 0.0172661299784498 0.0119268204588397 0.29024421217332 0.0223003594736601 0.000558349573713114 0.00823291177511861 0.0139599271845297 9.07404057539956e-05 0.0042124934227135 0.000135033434408813 4.27466333617206e-06 2.98267995934058e-05 3.62252611424501e-05 3.25597996838971e-05 2.301650650425e-06 0.000665503439736474 7.2151558641047e-06 0.000185686604974317 0.032595415370457 0.00838938373918442 0.0299333078212338 0.00472202574807667 7.20436011414401e-06 0.240751434011985 0.0196111377565501 0.00175169210418568 1.29516029800797e-05 0.00382722843368185 2.18874242854802e-05 0.00230552945671824 0.0245613713414532 2.98680032864671e-05 7.10620241073004e-05 1.32862248249163e-05 0.00439275418482128 2.44010720599423e-05 4.88924207813008e-05 5.20972613939072e-06 0.00139786227100522 0.0651029183859627 0.000850548439607784 0.00174145105651008 0.00257567753446031 1.09168804597916e-05 9.47089404582695e-06 0.000105418941008481 0.000141649190600236 0.371779886692926 0.000169607389615671 0.0116120329573101 0.000108468954067206 6.98509556750556e-06 0.000592684671976706 0.00762793397774078 0.00623601077966357 8.81021813686003e-06 1.56212297135012e-05 1.93229267208111e-05 3.36079922267452e-06 8.2709896168356e-05 7.94402333356206e-05 0.00513902078363312 0.00202344274950454 0.00153646309022143 0.0582303888647895 1.18594180971194e-05 0.000458680210873735 0.0792167968434337 0.019258476214641 4.89636577122506e-06 6.12235810840725e-06 1.4860820754848e-05 5.60343674065031e-05 0.00167994698453891 4.3118611069255e-05 0.0827849693483728 0.138948688672964 0.00135191737458259 2.41239511118257e-05 0.00123189487455398 0.0042234201663829 0.000173271833307304 0.0231156808057371 4.35699711824175e-06 1.16445581557886 6.23500144600444e-05 8.55230693005174e-05 0.00179654407183059 3.8417310392165e-06 1.82808764401067e-05 0.000116100263715174 6.77060175850976e-05 0.0137960520689233 0.0237560817888599 1.35529935401281e-05 0.00283691394382479 8.02182561482519e-05 3.65868228837028e-05 0.000161703227739548 0.000322529918593711 0.000134138958273461 0.002754619743201 0.00027255767397189 0.171295480223846 6.32480869714122e-06 5.36843653027775e-06 0.000362948519632777 0.139124611656063 3.90909424307143e-05 1.41840905497725e-05 4.47557675058633e-06 2.0672021468538e-05 0.000173748884844137 0.0107685520431738 4.1076063887522e-06 0.000631257927434224 0.000383160102668475 2.46314299364642e-05 0.000370058899593195 0.00142997499112241 1.22852098342824e-05 0.000830196639288558 1.37343878413425e-05 2.23533142788755e-05 0.000147641852834902 4.68450907418961e-05 1.92050416456152e-05 1.7164873779413e-05 5.28430658208775e-05 8.05740046705263e-06 7.53573560913494e-06 0.000864873898129871 0.00120628879581049
"TCGA-OR-A5J2" 0.0743892997593416 27.3841904664224 0.573107798196499 0.0171697316214325 0.203825683221099 0.00530719896753996 0.0136363804930646 0.1698797835251 0.134112561427165 0.0631994675332427 0.138397862625797 0.0173048872397464 0.117275895306421 0.011460058309306 0.0234928746520265 0.802011366610612 0.289300518825517 0.198809659059012 0.109380312497953 0.0656778935297603 0.296210968060225 0.267103838159736 3.03876008844129 1.46539311008146 0.237297900421689 0.316053716194823 1.09253568386877 0.0228653479431234 0.273491899285236 0.385863653626325 0.00810729879609497 0.9909903332914 0.0309326225376453 0.0170661330695259 0.261460658278922 0.00446147439264778 0.12688320456191 0.0546050515331207 0.000756724725073308 0.080305652449092 0.00133774731949131 0.241150626918194 3.89712417312696 0.101212165562761 0.0230111868329951 0.0703403276488959 0.0214831364304623 0.751344385749109 0.432753205648204 0.258983101652827 0.285188951813284 0.856050103314855 0.00315943213757055 0.00748045777231402 0.00255514072694557 1.06059001480481 0.00499528227694305 0.370326113254124 2.08860533467424 0.0335919045050432 2.95453997659041 0.34714613492379 1.65575263935867 0.475877058745459 0.152523369506773 0.0209484516725823 0.292933409163045 0.00672080370738416 0.0956290842433217 0.380869181055905 0.0513818279050388 0.964631068198981 0.00167755221497591 1.10908275521022e-05 9.26367153685071e-05 0.000245532879577298 7.58254533478388e-05 0.207014696254121 0.126931456521152 0.411532710539443 1.50538452364024 0.119392716567047 2.99303753822021e-05 1.92440820983011e-05 0.000195391416351077 0.00575504404443323 0.0172322989883988 0.000730487985719219 0.191097956774989 0.0102447995560432 0.0145297267889898 0.000128364613989699 0.652122620127214 5.05893722968106e-05 3.617256087051e-05 0.0514757886708115 0.000224780839617556 0.00155854697898198 0.365296650901394 0.000312420660955572 0.00554362440084508 0.000213542297650096 0.00211005617623017 0.238251691161846 0.116741288918774 0.000192987830457988 0.432216764624246 0.0650145587096604 0.0244275240151384 0.0447740999279099 0.0391423514414244 0.000117105161916095 0.0068812826885559 0.000158444648188193 0.00377950745186924 0.00632663267176903 4.9608964994629e-05 0.283929594078555 0.267680533151073 0.228409302135578 0.925309668419639 0.484581054085928 0.366033496303806 0.0840072659161612 0.00411087087992052 0.0149211754401014 0.116448131099377 0.000660424109338882 0.0156783071207256 0.000178464918382144 1.09313781976636e-05 0.000216183791114511 0.000297629250927901 0.000118686289040862 6.21974899480653e-06 0.00501503404071477 5.38039889402464e-05 0.00318278219521755 2.35046299967409 0.521978384664899 0.102322797934379 0.0366420424035353 2.33280027689513e-05 0.105835864296218 0.0804121301915803 0.0158738147017754 5.07713993536533e-05 0.126573215202512 0.000134439404415097 0.0116371744915473 0.106557393340358 0.000111219240563394 0.000617800766283807 6.04254553221201e-05 0.00849609741677879 9.76198641360404e-05 0.000452922325414111 1.29853990432352e-05 0.00709525070294827 0.171058598899863 0.0247000634489539 0.00553249575471923 0.00356331100785627 4.14095899725862e-05 4.81312930374054e-05 0.000535952976714223 0.000307718577881127 0.216223004130245 0.00148789229410171 0.732511858489095 0.00043110820968894 2.74924983831886e-05 0.00402910015310302 0.0325183457618768 0.51434329784811 3.38238679505827e-05 0.000102139553402866 7.20953523470946e-05 9.62998854635287e-06 0.00082017264669118 0.000434113943582806 0.920783605624417 0.00809040369336198 0.00642560082243708 0.220170076102992 4.82236340629419e-05 0.00318003245572838 0.188124168088532 0.0342040945807224 1.87445673181675e-05 2.08408006162434e-05 5.06202149355073e-05 0.000690858615243736 0.00529861003159861 0.000354631736832732 0.12019166233412 0.0979224479942 0.0243937542700379 7.91888599161801e-05 0.00369980643475952 0.0390658273238284 0.00103527883148605 0.132302768892183 1.24128453118827e-05 0.128217364893566 0.000495106722658387 0.000295893759886906 0.0109317730664819 1.51056163711466e-05 0.000112936707614655 0.000586504595879994 0.000267235900164552 0.0287139168385235 0.0351330789543868 6.76272788833496e-05 0.0213406996700698 0.000295783101198693 0.000242892169733806 0.00124719824955307 0.00201862847779994 0.00149136837762245 0.0341210265721333 0.000836501149824044 0.0813845728339083 1.49071099757551e-05 1.81902532723274e-05 0.00198024335215286 0.558017627012969 0.00022831849475014 3.96857531826924e-05 1.14038075792391e-05 0.000149122805259183 0.00114709549218273 0.0256024101904353 1.45526963912014e-05 0.0650184202924125 0.00386819900667622 7.07405474258937e-05 0.00203839170353602 0.00637239766461915 6.50734380594859e-05 0.0147465338926807 7.50710341145862e-05 0.000117198289588826 0.000596246375787003 0.000347754818052679 7.29799229961959e-05 8.23884202560734e-05 0.000273289289579316 3.39532426812988e-05 2.46646170831003e-05 0.0850742083964497 0.0102730199280938
"TCGA-OR-A5J3" 0.367900489943303 0.573107798196499 35.9459590944801 0.141040442223418 1.12529192232964 0.0195965050165585 0.00757562697402254 2.83622277520094 0.380012159726348 0.064597318707318 1.35413129723627 0.00543929911840608 0.299033169515645 0.0923776037439385 1.88447310697711 0.273109699618769 1.91810106978074 0.0608586901749929 0.177871266775693 0.263868802307983 0.127873020185044 0.780258798044613 1.0161334690866 0.262649127728364 0.742087144764948 1.79729630498097 0.892230645915449 0.109924788772717 1.1556788425631 0.153334658075064 0.0670333084052812 0.522400880197505 0.601484411538292 0.355228681337729 0.802098252327577 0.00439500309658414 0.161939003901195 4.62387012814975 0.00173925113727824 2.14951516126609 0.00144389836621726 0.184230331966774 0.595569325516169 0.71574982560693 0.0367154562923002 4.82219436386371 0.0409963527998232 0.41424929239132 0.666359295512411 0.177203533061388 2.19180031906627 1.97652087285835 0.0170517041736322 0.106516777425143 0.00420378091291049 2.81077233741954 0.0300682249066886 0.129323888462463 3.48286720333725 1.3853349562995 2.9411046937516 0.131004719119978 0.691799442004043 0.073980299281088 0.0116207529939211 0.0688065897966464 0.262172270796865 0.0582779860811035 0.0913690134659961 0.204891587013226 0.0187174869379193 0.517520471107789 0.001443574547284 7.66867676286113e-06 7.04296335952949e-05 0.000149153571705746 6.20737334170967e-05 0.232697084190639 4.09769990533388 0.175571934278136 0.0155913788246674 0.0242898331962404 2.32023146473784e-05 1.15180367867124e-05 0.000172761781788748 0.0070940779433108 0.0422789978996695 0.000261946360681787 0.00302039546009512 0.000486640731927534 0.00166414938668419 7.13517146068066e-05 0.00987291440231229 3.81745422166814e-05 2.97291206726785e-05 0.00423870947183907 0.000187288003381332 0.000892985722102883 0.00639873103647685 0.000224465631129759 0.00432717277603095 0.000146902392909847 0.00133436911435925 0.0135169751115755 0.0659521746988067 0.00010611895303405 0.307309600783866 0.0105674364969663 0.0529284769933156 0.00699941681369602 0.00609236461439705 8.55284715631138e-05 0.00585102667346668 8.14090312782124e-05 0.00255087759669151 0.0123382792783832 3.1775059373416e-05 0.0665000096765754 1.97635209514707 0.0308244671500477 0.0102690061073595 0.280876771217145 1.58434276800764 0.289678150604901 0.00833010487763332 0.0746435811011833 0.236877625162073 0.000400396806458926 0.00175017780885201 0.000213993318000642 8.25523580715363e-06 0.00010890590562315 0.000169570149520696 9.82138813426432e-05 4.28541983206073e-06 0.00505815648803726 2.36094570221386e-05 0.00102332133151075 0.132846624240451 0.00616264045849887 0.0887216975191988 0.166335762622992 1.76685629762459e-05 0.89220046016868 0.152046547871946 0.0230262603234971 3.13278759157015e-05 0.00402391189140682 7.23854457853352e-05 0.0125705322157977 0.0893878822984216 9.53073373419155e-05 0.000270849880155122 5.40709487187662e-05 0.0048436457418099 8.52395968909375e-05 0.000251561081951227 9.29732102461066e-06 0.00228723026417371 0.224700508949151 0.00108120706924661 0.00460308727935956 0.00357137796197972 2.46219898233768e-05 2.82617891783303e-05 0.000483427635925743 0.000392110394843031 1.03855843796011 0.000687187403897729 0.428230618810735 0.000519087036470325 2.004675352647e-05 0.0034588108753327 0.0195209227609293 0.0584867005011303 2.43789559051392e-05 4.99680605395227e-05 4.85222791429302e-05 6.93930751433153e-06 0.000598180120054891 0.00038810320540636 0.0124925069339309 0.0221357453072875 0.000490012802132445 0.32457096896807 3.32069380733803e-05 0.00415985676599171 1.5705798127167 0.0324307959725071 1.01443456059764e-05 1.36211951360448e-05 3.87856294497636e-05 0.000168225829236828 0.00325942719189352 0.000131150624424645 0.848987390054674 0.262203395553324 0.000606411391588165 6.20085975573134e-05 0.00879000087883994 0.0317133498617987 0.00069506079934117 0.273016507225873 8.758707977932e-06 1.60984758947216 0.000279026328940131 0.000197865856897693 0.0010226208833904 9.95675784741995e-06 6.93476672499398e-05 0.000555353445291096 0.000350077309710579 0.0634686370420982 0.255737353892184 3.87197532988109e-05 0.0240862173145406 0.000227942935367135 0.000102935746787655 0.00145812079711611 0.00428397766252246 0.00186161260830731 0.00271985251281193 0.000857341343459412 0.289874677388514 1.05441956752425e-05 1.19800276117624e-05 0.00102877911782355 1.20477316420795 0.00012296488261632 2.81319633766195e-05 9.03810741185538e-06 5.41745932541267e-05 0.000744543843010959 0.0151000732845291 9.47990381540769e-06 0.00114503315868379 0.0042698536895589 4.87468922630216e-05 0.00125391347487887 0.00570821188347896 3.50353223919117e-05 0.0071909116542823 3.43359624100193e-05 6.15545065652149e-05 0.000565731659432559 0.000179089761000793 4.48554534461678e-05 6.0471669131869e-05 0.000174421423084505 2.06903757505652e-05 2.10214609267367e-05 0.00178806607201558 0.00194398309387682
